day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
175,1007.8677533329833,33.666268922074245,30.371608819722994,28.175245160951505,25.0,74.7752451609515,75.82736988919788,8.947557204222019,232.38511357575385,18.47198516200184,0
269,1013.6661730889587,29.011145773804287,27.025175388466767,25.657911156012556,23.334528464908423,81.8597038533752,39.91543272239662,7.535619608403984,220.0,20.98059229324962,0
196,1006.6203033427919,33.666268922074245,30.310151671395953,28.359393314416174,25.230455014187868,77.79696657208088,35.75379178489891,10.666811861391826,224.49241643020218,15.215985864073716,0
70,1019.7775051344341,19.855221057561224,19.62452707827219,18.059215220076467,14.149054156544382,67.0,36.36720354510696,9.33265592909786,61.63279645489304,9.055915337989045,0
322,1020.1667891836652,22.432291938845946,20.199724336753338,17.866054081674086,16.09944867350668,75.66605408167409,61.67064846911844,3.8661459694229734,20.0,19.470189030374005,0
31,1017.28164970768,23.205593586105817,21.011187172211628,19.51678075831744,16.846318222849128,74.26398396526453,48.736016034735464,8.175171137476163,40.0,16.121489360325292,0
17,1012.0652921707049,30.62377196987562,28.28415202008292,26.752456060248765,24.363391919668313,79.39619949792696,68.42631819253707,3.6573681807462934,180.0,9.055915337989045,0
30,1020.8373191578372,21.419268861228325,18.60121856461946,17.001827846929192,13.739147004766377,67.0,54.60852995233623,4.13244489935934,41.98781435380539,19.09352606727602,0
31,1019.265135401347,20.21270833985234,18.006520841808044,16.700333343763745,15.859614590830192,86.4364583007383,80.46906250977851,2.7840312392436375,48.436458300738295,21.012374996088596,0
21,1024.017060996923,21.52827453629387,18.47223530437182,16.295372550728636,13.7,77.04627449271364,92.83803927550228,0.6,20.0,15.30360776793998,0
241,1009.7923201194125,31.65809756548889,29.2076798805875,26.871786587058335,25.26577744607639,73.28213412941666,45.786310978430556,10.666811861391826,197.86310978430558,26.76577744607639,0
211,1008.5513357030977,32.72161938615682,30.31352245537273,28.337813247724988,25.0702836830591,74.0,45.161938615681706,9.610851049177294,232.38511357575385,16.24299063572033,0
173,1005.9,31.46784591752804,29.00661501325835,26.474460930786396,25.94415427596215,85.8369271280907,79.80615452134845,6.132614574381861,230.0,14.209692273932577,0
7,1008.0538696316968,32.752916503124915,29.482767822098197,27.443690429464265,24.556309570535735,75.56309570535737,31.29851318973277,10.666811861391826,220.0,9.872321779018026,0
164,1005.9,33.666268922074245,30.371608819722994,28.159813733045784,25.701862669542177,75.59813733045783,38.80372533908435,9.598137330457826,232.38511357575385,24.454295160317994,0
16,1019.2597433321176,21.01568830016322,18.557671497169235,16.616033605987965,13.807498844256862,68.99654694175254,72.58362108818729,5.658016802993982,60.0,20.408189455906356,0
34,1015.6688759734,20.813713367151223,20.254853468604892,18.925423519331726,19.252850253634172,74.94144923909748,81.92141708939029,1.8058550760902519,70.0,16.331587733065792,0
11,1023.3318371581371,16.698170564778227,14.8,12.7,9.527652660279282,71.01774530839765,62.62839249343624,8.919415442258728,20.0,25.77338203740353,0
329,1024.017060996923,21.029352302651315,18.889549794459704,17.2263665296398,15.90845189157072,73.98507113494243,46.35323848674342,6.973633470360199,33.23380756628288,33.037322162643925,0
14,1016.9336749813947,28.066764280398495,25.066617859800754,23.27320643548196,20.592972162525573,76.99853579402259,51.0,7.346705712159398,71.33235719601507,23.007320678669906,0
196,1006.6,33.078932564253584,29.857583849325255,27.77865128507167,25.50505589955017,77.36797692760751,69.63202307239249,10.631179234846757,227.89325642535835,9.055915337989045,0
7,1021.5801183923064,21.506969430769843,18.883198446154324,17.065370207692684,15.112912176923725,79.17828238461641,56.89141192308203,3.376229015384479,30.594274615388024,21.137492484613304,0
233,1011.4,31.273121116832773,28.982261256436868,26.436560558416385,23.008598603959037,70.2742041881229,47.274204188122894,7.910223210894221,20.0,16.72471274058698,0
319,1019.07504540797,23.05009081594016,20.8,18.466707029306736,16.10839892262345,75.16676757326684,43.83383786633423,8.941449717476283,20.0,25.54924320049866,0
165,1008.3645091418234,32.33549085817657,29.448436007235983,28.064509141823432,24.893527425470293,75.0,43.48436007235984,8.709817163531383,232.38511357575385,22.33106325180667,0
240,1010.1075756302288,31.531468649019615,28.2677159017974,26.141025856535958,24.121095992320285,74.73309954738559,47.17132837745096,9.203963154575186,200.0,25.425874596078454,0
291,1016.6198152134358,26.530646752974818,24.360677550735524,23.51021558432494,21.67027717984635,83.69969202239294,72.1021558432494,8.749538033589413,80.0,26.591632281317402,0
10,1010.9594504140418,30.916590335283598,27.94331806705672,26.140091597659683,22.36359286003577,71.96773530602964,55.23501262376085,8.689862603510477,55.66819329432805,33.72166930918243,0
30,1009.4512886489726,31.820876293297427,29.86868556005386,28.372879285761243,25.675644324486335,79.0,72.10438146648714,6.989561853351286,219.30412355675242,24.740721547456587,0
181,1005.9,32.94659809183022,29.88661278643803,26.146598091830217,25.079992652696095,73.0665687026146,46.066936067809856,8.753291698611205,232.38511357575385,25.819860401225803,0
331,1020.635791527226,19.641003346575932,17.39262541832199,16.51474916335602,10.917798220377867,73.07374581678009,51.14749163356017,7.506293200513968,23.579152722600284,36.35358974760387,0
28,1018.7343298348287,23.62998064060841,20.77603890007609,18.76058259467686,17.51390302174913,79.46058259467685,89.92427175665392,1.5842330378707432,20.0,21.743573005627514,0
292,1015.8195670270336,25.805974189174368,23.47064945944958,21.454891756758403,19.637489594556715,70.0,70.35324729724789,7.347273108073522,50.0,31.95757702691174,0
337,1023.9077084148433,17.296458377223406,16.133750112860188,14.530208490083597,11.170416679206687,74.2604169801672,43.443749811899686,6.76624988713981,28.52083396033439,21.130208490083596,0
187,1007.915458452522,33.209282644447,30.058764838385002,28.372879285761243,25.809282644447,75.24741096969,44.0,10.550517806062,180.8247032323,10.908247032323,0
299,1016.8237119844691,28.181631970350136,24.99475199152861,23.49475199152861,19.373664011295187,88.36832005647594,82.34208001411898,2.855200035297457,63.15839971762034,14.044895911050407,0
24,1006.9729692495339,33.266098471188876,30.114593849906786,28.040772307156175,24.885406150093214,74.4463384293704,29.0,10.666811861391826,232.38511357575385,17.834753822027807,0
7,1021.8748194079217,20.541543155087158,17.642094281904,15.80220450726737,13.002755634084211,74.20220450726737,50.8143292972379,5.932725126017682,63.988977463663154,39.5,0
7,1011.1676989547107,29.23075261322323,26.430752613223234,24.564137560958766,23.764602090578588,85.66924738677677,81.99535470380182,2.5007742160330304,186.67698954710707,13.663982717752162,0
16,1006.6173035511167,33.666268922074245,30.121155620949985,27.46105931920415,23.559133284287512,68.59133284287512,29.0,7.743274259358288,20.0,9.055915337989045,0
195,1007.5556174759179,33.666268922074245,29.872666243516367,27.817998730549096,25.5025712472213,74.92286258336102,46.84572516672203,9.360759970360528,23.247625092623352,10.667916428763073,0
178,1005.9,33.09554599597659,29.923481138258964,27.73157842483541,25.94415427596215,77.63967571141185,55.95545995976593,8.92793514228237,87.20648577176294,14.464778292611554,0
265,1015.087246502799,31.2233380327998,27.511126775999337,25.246133825199035,22.857802841598936,75.41112677599934,50.35007049199701,9.158887322400066,87.05563387999668,14.942197158401065,0
18,1024.017060996923,18.224194758442877,16.743146068832157,14.326310862013399,12.343146068832159,68.9052434480536,53.66329586362482,5.939925102603668,54.52621724026798,12.449494379543724,0
101,1009.9763952002687,28.9231879556078,26.6231879556078,25.02546506675623,23.437267466621886,88.20910844459371,77.46375911215601,4.153624088784399,57.908915554062844,12.802693955271941,0
20,1005.9,33.666268922074245,30.371608819722994,28.372879285761243,24.540841811856495,69.21122415808661,41.17848703033401,10.666811861391826,232.38511357575385,20.02439612858392,0
265,1018.518632636103,31.068646125501463,28.74195041002867,26.626695715472792,24.78093163180515,84.88558979083089,53.34323062750731,4.423726527220598,220.381367363897,14.76864612550146,0
200,1005.9,33.51921539145623,30.334406480613147,27.29919513954014,24.93521134107301,72.84004050383217,33.70422682146019,10.01519108915692,20.0,10.08410530996366,0
163,1006.9379446588712,33.2756070050114,30.289158668893958,28.097289667223492,25.381027670564425,74.0271033277651,47.027103327765104,5.1355166388255205,230.27103327765104,9.646075657200676,0
136,1009.2818233177082,32.54387586243201,29.53517898211048,27.888143185688385,23.93478752128611,78.47035796422097,66.3517898211048,4.26521247871389,55.29642035779041,16.416610838994316,0
203,1005.9,33.374640896187515,30.234928179237503,27.53971271695001,24.56028728304999,72.0,29.0,8.698088292787393,20.0,9.055915337989045,0
232,1010.5925729116171,33.666268922074245,30.218122396013673,27.799346356150405,25.709388019931634,75.36244792027347,39.72489584054693,8.973143227904288,128.1877603986327,27.473559865716588,0
15,1023.9196269084945,18.40654230283151,16.527538973710868,14.527538973710868,12.30722718402392,71.31152565722829,50.036135920119605,9.986230513144566,28.62305131445658,12.566792790699948,0
148,1008.5613908677162,33.33836929232262,30.11534771692905,28.099760160038823,24.453477169290498,78.92326141535476,69.69064726180723,10.446762670670681,218.46522830709503,9.055915337989045,0
14,1010.1245208145418,31.575479185458157,28.64167353863449,26.819136440752043,24.375195797363954,78.22253709788245,69.66761129364734,8.843940643388088,227.77462902117554,19.8946156262102,0
315,1018.2396919994036,27.486989333958157,24.263560667106884,22.41692333383035,18.566813333617343,75.0,44.90022000042602,9.246637333276531,60.0,12.482416664891602,0
203,1009.2872822245073,31.2,28.681881532724642,25.914111495434796,25.23623693455072,75.5905923363768,48.86585364536238,10.308013943681129,220.0,10.266376317347774,0
7,1012.5970122091395,22.248379899075754,20.626637706757013,19.38506104569725,19.371202158677328,92.72282225960157,87.44564451920314,0.5078833052988208,40.0,14.565478987944168,0
18,1023.258485129005,18.896716529822793,17.055981819700108,14.17779586963195,12.702893389741003,70.93823140081788,46.46911570040894,9.130494219154851,58.43628099863686,13.973959492330975,0
158,1006.5348372769187,33.666268922074245,30.371608819722994,27.794193787180212,23.490754439321556,76.02903106409894,41.686020709399294,10.666811861391826,220.0,14.969674553837457,0
71,1013.9531888944217,24.836855354475254,22.78305614773085,20.744453767964067,10.168385721399318,67.0,70.13449801686102,6.61930118988339,40.0,18.33624504215254,0
8,1016.938649456124,23.063370524249883,19.995055786374827,17.963370524249886,15.943593669749196,77.90111572749656,71.68314737875058,5.254386349876892,53.66294757501147,19.02068110737804,0
227,1012.4412086057946,31.706589327481556,29.200546298508474,27.34175490430309,24.08241721158923,74.11812908691924,45.175827884107676,9.629122547848453,20.0,10.1876407927996,0
22,1009.5097783364346,32.84355559545961,30.0,28.04355559545962,25.312888809080764,76.56444404540383,30.69333213621149,10.666811861391826,232.38511357575385,18.5075527223672,0
270,1012.9457992018099,29.1970279366515,25.7794055873303,23.2,20.14200798190043,75.37397605429871,47.205944126697,9.528996009049786,70.84015963800857,16.83360638552034,0
331,1022.1486144190994,19.381556252872624,16.81172692484469,14.063112505745252,9.527652660279282,70.27931731211173,47.27931731211173,8.932409612732961,20.0,35.93518077453408,0
200,1009.9130691966814,31.571147103572198,29.1711471035722,27.118126088776172,24.840936955611916,76.85573551786099,55.38594566582128,9.042294207144398,220.0,9.551050739801422,0
235,1006.6468447754403,31.57273452795173,27.913996617775606,26.28847074701566,23.35315522455969,80.84263780936072,35.863672639758654,8.466787960583824,220.0,19.722774431686254,0
102,1012.4968080104117,26.296808010411628,25.193906201694926,24.6892633077482,22.894196382566594,92.95937467796617,87.97388372154968,0.10870542615010728,30.029018087167024,13.438013694188802,0
144,1008.0048175673558,32.68131418781206,30.014452702067107,28.366861485744955,24.72832094689934,72.62043918389256,34.85547297932894,10.567445942979829,220.0,13.896351347114042,0
187,1008.0477126437167,31.697255172460153,30.371608819722994,28.372879285761243,24.717429118761068,77.50457471256641,57.174291187610685,10.250457471256642,220.0,14.307319540106255,0
160,1005.9,33.197491584660334,30.298745792330166,27.958494950796197,25.937742426194298,76.38996633864132,55.767390600584285,9.764765989145374,80.0,11.104447824894045,0
334,1024.017060996923,17.193676700797408,15.093676700797406,13.182202889633711,12.088526188836305,67.0,58.531616496012965,8.606323299202593,55.316164960129655,24.828811558534845,0
185,1008.8484177035393,32.673153987462584,30.098945135692905,28.17420885176968,25.730010605458702,77.25791148230321,56.010548643070955,9.322626555309036,220.0,13.686867223454824,0
13,1005.9,33.666268922074245,30.371608819722994,28.372879285761243,24.62451486497067,68.24514864970669,61.24514864970669,9.509335945727283,232.38511357575385,15.701164324070394,0
245,1013.1041535272993,29.26083070545987,27.789020332136296,25.03916929454013,25.525814938219092,83.3916929454013,84.58753941810195,2.9367946060827923,108.04153527299351,9.763205393917207,0
141,1008.5419985798079,32.27550674591241,29.783997159615826,26.058001420192085,24.99849751466385,76.43501065144065,77.87002130288128,9.819985798079141,221.45003550480214,36.0424520685171,0
284,1013.7529044990074,26.003636276477092,22.999512148353563,20.76771614161022,19.149756074176782,74.77427952796594,50.04611979769969,4.767228289963779,20.0,21.593215298692254,0
143,1008.9046729259092,29.470118682702644,27.09532707409086,24.945743856867292,22.417529670675663,72.32053546547908,39.786309689680614,8.992321279287447,20.0,9.055915337989045,0
324,1020.0585057501753,23.35270112350978,20.443362062105532,18.4074712491234,16.58672412421106,76.2074712491234,58.151436880697894,4.32635056175489,20.0,16.357040317540445,0
308,1014.7678961394053,23.349813585163943,20.395938752112244,18.525459390672562,15.302210392362356,67.7306258347415,72.0,6.684500667793197,65.12916110172335,35.42177097245691,0
29,1009.0845471775866,31.97805120960575,29.63292318559138,28.19552157278372,25.492273588793296,79.0,72.89025604802873,6.910974395197127,214.06495967980845,21.282873388673572,0
119,1013.3984958343916,27.645124968250794,24.833091643383916,22.845124968250794,22.51804998730032,92.84958343916402,84.93983337566561,3.859387528574285,20.451249682507942,9.228579146558836,0
